crop_ui,image,has_video,has_overlay,has_roi_mask,has_annotation,complete_quad,video,overlay,roi_mask,annotation
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz68-4.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz68-4_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz68-4.png,三明市第二医院__图片__三明市第二医院__图片__smyz68-4.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz53-2.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz53-2_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz53-2.png,三明市第二医院__图片__三明市第二医院__图片__smyz53-2.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz19-1.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz19-1_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz19-1.png,三明市第二医院__图片__三明市第二医院__图片__smyz19-1.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz63-1.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz63-1_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz63-1.png,三明市第二医院__图片__三明市第二医院__图片__smyz63-1.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz27-5.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz27-5_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz27-5.png,三明市第二医院__图片__三明市第二医院__图片__smyz27-5.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz24-5.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz24-5_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz24-5.png,三明市第二医院__图片__三明市第二医院__图片__smyz24-5.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz20-4.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz20-4_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz20-4.png,三明市第二医院__图片__三明市第二医院__图片__smyz20-4.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz8-4.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz8-4_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz8-4.png,三明市第二医院__图片__三明市第二医院__图片__smyz8-4.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz12-4.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz12-4_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz12-4.png,三明市第二医院__图片__三明市第二医院__图片__smyz12-4.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz6-6.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz6-6_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz6-6.png,三明市第二医院__图片__三明市第二医院__图片__smyz6-6.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz65-5.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz65-5_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz65-5.png,三明市第二医院__图片__三明市第二医院__图片__smyz65-5.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz70-2.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz70-2_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz70-2.png,三明市第二医院__图片__三明市第二医院__图片__smyz70-2.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz54-1.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz54-1_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz54-1.png,三明市第二医院__图片__三明市第二医院__图片__smyz54-1.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz3-7.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz3-7_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz3-7.png,三明市第二医院__图片__三明市第二医院__图片__smyz3-7.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz54-4.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz54-4_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz54-4.png,三明市第二医院__图片__三明市第二医院__图片__smyz54-4.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz73-2.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz73-2_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz73-2.png,三明市第二医院__图片__三明市第二医院__图片__smyz73-2.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz72-4.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz72-4_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz72-4.png,三明市第二医院__图片__三明市第二医院__图片__smyz72-4.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz58-4.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz58-4_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz58-4.png,三明市第二医院__图片__三明市第二医院__图片__smyz58-4.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz23-5.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz23-5_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz23-5.png,三明市第二医院__图片__三明市第二医院__图片__smyz23-5.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz2-5.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz2-5_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz2-5.png,三明市第二医院__图片__三明市第二医院__图片__smyz2-5.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz58-3.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz58-3_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz58-3.png,三明市第二医院__图片__三明市第二医院__图片__smyz58-3.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz41-2.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz41-2_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz41-2.png,三明市第二医院__图片__三明市第二医院__图片__smyz41-2.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz40-2.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz40-2_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz40-2.png,三明市第二医院__图片__三明市第二医院__图片__smyz40-2.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz45-4.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz45-4_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz45-4.png,三明市第二医院__图片__三明市第二医院__图片__smyz45-4.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz9-6.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz9-6_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz9-6.png,三明市第二医院__图片__三明市第二医院__图片__smyz9-6.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz62-2.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz62-2_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz62-2.png,三明市第二医院__图片__三明市第二医院__图片__smyz62-2.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz12-2.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz12-2_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz12-2.png,三明市第二医院__图片__三明市第二医院__图片__smyz12-2.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz8-2.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz8-2_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz8-2.png,三明市第二医院__图片__三明市第二医院__图片__smyz8-2.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz18-1.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz18-1_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz18-1.png,三明市第二医院__图片__三明市第二医院__图片__smyz18-1.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz39-3.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz39-3_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz39-3.png,三明市第二医院__图片__三明市第二医院__图片__smyz39-3.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz68-3.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz68-3_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz68-3.png,三明市第二医院__图片__三明市第二医院__图片__smyz68-3.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz71-4.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz71-4_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz71-4.png,三明市第二医院__图片__三明市第二医院__图片__smyz71-4.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz29-2.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz29-2_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz29-2.png,三明市第二医院__图片__三明市第二医院__图片__smyz29-2.json
dataset/gastritis_external/processed_images/三明市第二医院/crop_ui,三明市第二医院__图片__三明市第二医院__图片__smyz61-4.jpg,0,1,1,1,0,,三明市第二医院__图片__三明市第二医院__图片__smyz61-4_overlay.jpg,三明市第二医院__图片__三明市第二医院__图片__smyz61-4.png,三明市第二医院__图片__三明市第二医院__图片__smyz61-4.json
